phase,n_samples,n_iter,train_time_s,pred_time_s,micro_f1,macro_f1,accuracy,hard_slice_macro_f1
full,823,1360,234.9054072909057,2.496309441514313,0.4507897934386391,0.08877721943048576,0.4507897934386391,0.0944700460829493
